REPORT_DATE,ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS
2023-08-21,ATL - Above The Line,Brand,radio,10492.81,14706.77,9.258540838498606,9.596131204550728
2023-08-27,ATL - Above The Line,Title,cinema,55607.94,9078.49,10.926099258680035,9.11377330261701
2022-12-18,ATL - Above The Line,Brand,print,340.02,91991.34,5.831941126590006,11.429460591695234
2022-12-14,ATL - Above The Line,Brand,cinema,149262.0,15961.54,11.913465129639228,9.678000006210794
2023-09-06,ATL - Above The Line,Title,cinema,93.66,31667.44,4.5502915244781015,10.363075880346626
2023-10-12,ATL - Above The Line,Brand,ctv,2414.65,37103.17,7.789723681010719,10.521484641201074
2023-10-24,ATL - Above The Line,Brand,print,9183.93,15283.44,9.125319376498792,9.634590596427737
2023-10-26,ATL - Above The Line,Brand,radio,5273.67,118134.41,8.57067139714565,11.679586787897216
2023-10-29,ATL - Above The Line,Brand,ooh,1032.05,8990.77,6.940270870658817,9.104064993514527
2023-11-07,ATL - Above The Line,Title,bvod,2181.18,35840.94,7.688079656116218,10.486873995088207
2023-11-29,ATL - Above The Line,Brand,online display,1304.28,35287.78,7.174172856129194,10.47132034537182
2023-11-29,ATL - Above The Line,Brand,print,1096.05,26108.62,7.000380038087959,10.170059107776467
2022-07-10,ATL - Above The Line,Launch,paid social,14718.14,7507.4,9.59690396666308,8.923777672792317
2023-12-06,ATL - Above The Line,Title,online display,6049.35,66029.78,8.707871400591237,11.097876275931204
2023-12-14,ATL - Above The Line,Brand,partnership,909.2,58114.66,6.813664355582541,10.970190441805887
2023-12-17,ATL - Above The Line,Brand,ooh,16108.19,14000.5,9.687145195577363,9.546919745715153
2023-12-17,ATL - Above The Line,Title,partnership,5530.14,56052.39,8.61814922155284,10.934059908384118
2023-12-16,ATL - Above The Line,Brand,radio,13773.75,40153.6,9.530592485036097,10.60049228317337
2022-07-24,ATL - Above The Line,Launch,bvod,9894.95,7631.15,9.199880861513076,8.940124867023034
2022-07-25,ATL - Above The Line,Launch,radio,711.18,11707.14,6.568330688449932,9.368039605376088
2023-05-24,ATL - Above The Line,Title,online display,1155.34,86346.65,7.053015123635266,11.366136868381101
2022-09-23,ATL - Above The Line,Title,print,12236.36,37600.77,9.412248846528177,10.534806402738102
2024-03-29,ATL - Above The Line,Title,cinema,9556.89,15653.45,9.165122270388053,9.658510500597831
2023-07-22,ATL - Above The Line,Title,cinema,3058.13,11653.87,8.025885840796127,9.363479397396498
2022-12-17,ATL - Above The Line,Brand,online display,3924.77,16440.48,8.275317789320003,9.707562688889125
2023-09-07,ATL - Above The Line,Title,ctv,31872.51,17652.43,10.369530536270101,9.778685377758604
2023-11-11,ATL - Above The Line,Brand,partnership,1091.69,11801.05,6.996397824892103,9.376028524178212
2023-11-26,ATL - Above The Line,Brand,ooh,8525.43,4805.24,9.050926030020095,8.477670352627602
2023-12-08,ATL - Above The Line,Title,online display,2204.65,86496.76,7.698777529021008,11.367873796630908
2023-12-05,ATL - Above The Line,Title,olv,2143.87,72982.56,7.670834223464889,11.197989489288513
2023-12-17,ATL - Above The Line,Brand,print,23077.24,7687.67,10.046645461215228,8.947503095656222
2022-07-21,ATL - Above The Line,Launch,radio,14089.43,31607.73,9.553251122525,10.361188627243413
2023-12-19,ATL - Above The Line,Brand,print,13789.85,11153.41,9.531760607756496,9.319590214387617
2022-10-28,ATL - Above The Line,Title,cinema,33513.51,21207.03,10.41973375836592,9.962135162528405
2023-10-12,ATL - Above The Line,Brand,radio,3298.42,19509.17,8.101501974431642,9.878691147059461
2023-08-27,DR - Direct Response,Title,app,10875.04,17949.61,9.294317483568328,9.795379376625915
2024-03-27,DR - Direct Response,Title,ott,1813.92,205536.32,7.50379666859254,12.233382902269499
2024-01-17,ATL - Above The Line,Title,paid social,5701.09,17726.12,8.648588053283513,9.782850949325786
2023-07-02,DR - Direct Response,Brand,app,2510.84,12255.81,7.828770831292007,9.413836979874848
2023-09-03,DR - Direct Response,Title,app,3783.35,12830.43,8.238629420608984,9.459652908920189
2023-05-31,DR - Direct Response,Title,paid social,9298.02,78538.01,9.137664297244784,11.27135072301054
2024-03-21,ATL - Above The Line,Title,paid social,725.15,5257.4,6.587756605053813,8.567582076949366
2023-03-16,DR - Direct Response,Brand,youtube,138703.15,12829.89,11.840098526547449,9.459610823870973
2023-11-18,DR - Direct Response,Title,app,516.67,117664.17,6.249337973609879,11.675598327619689
2023-12-08,ATL - Above The Line,Title,youtube,354.83,35212.42,5.874453088709294,10.469182538928873
2023-07-07,ATL - Above The Line,Title,paid social,25686.0,33420.82,10.153740306328956,10.41696425907472
2023-07-16,ATL - Above The Line,Title,paid social,13256.64,233973.7,9.49232926901587,12.362968268836367
2023-09-27,DR - Direct Response,Title,app,9797.04,35295.93,9.189937644655997,10.471551270300852
2023-04-29,ATL - Above The Line,Title,paid social,9872.05,13549.88,9.19756410191545,9.514206768848481
2024-02-08,DR - Direct Response,Title,app,3106.27,20775.23,8.041499806164564,9.94156482374723
2022-06-23,ATL - Above The Line,Title,paid social,628.74,8827.33,6.445307035789453,9.085721147738235
2022-10-30,DR - Direct Response,Title,paid social,3641.37,97161.8,8.200389847658958,11.48414320114467
2023-10-23,ATL - Above The Line,Title,paid social,935.42,49056.05,6.8420640937825175,10.800739185552064
2024-04-07,DR - Direct Response,Title,display,18460.68,85153.98,9.82345251149987,11.352228169407075
2023-05-22,DR - Direct Response,Brand,paid social,2435.34,93064.79,7.79825219216098,11.441061941387105
2023-02-25,DR - Direct Response,Brand,app,715.69,18196.56,6.574643390063129,9.80904279814318
2023-11-12,DR - Direct Response,Brand,display,1777.88,10687.8,7.483739231765105,9.276951743274685
2023-07-24,DR - Direct Response,Title,app,6691.78,26175.26,8.80878461239755,10.17260817211598
2022-08-25,DR - Direct Response,Brand,ott,1147.97,11488.08,7.046621167847318,9.349152298011296
2022-06-13,ATL - Above The Line,Brand,paid social,719.93,32529.04,6.580542045193024,10.389919249100824
2023-07-30,DR - Direct Response,Title,paid social,4930.26,85812.69,8.503349812475525,11.359933829857729
2023-04-21,ATL - Above The Line,Title,youtube,4941.65,23290.37,8.505656903597908,10.055838184677762
2022-09-15,DR - Direct Response,Title,youtube,1271.87,32044.53,7.149029472368627,10.374912983043247
2023-06-20,ATL - Above The Line,Brand,paid social,1357.03,25092.18,7.213790399185383,10.13035137505176
2023-04-17,DR - Direct Response,Title,paid social,4827.77,61670.89,8.482347055830573,11.029583514507983
2023-02-14,DR - Direct Response,Title,app,232.63,14110.26,5.453738667365866,9.554728339229948
2023-07-04,DR - Direct Response,Title,youtube,250.33,3045.5,5.526766816652428,8.021748669688549
2022-11-01,ATL - Above The Line,Brand,display,868.25,44210.42,6.767630770887971,10.696738405734465
2022-08-25,DR - Direct Response,Brand,youtube,2160.31,74252.6,7.678469798324123,11.215241540338079
2024-01-17,DR - Direct Response,Title,app,5566.27,43137.49,8.624660087097231,10.672170917012517
2022-11-11,DR - Direct Response,Title,youtube,45539.55,14505.63,10.726358416839487,9.58236106528499
2022-06-25,DR - Direct Response,Brand,ott,14933.77,8831.05,9.61144733046467,9.086142429732735
2022-10-30,ATL - Above The Line,Brand,youtube,2379.37,45270.69,7.7750112167674015,10.720437171299357
2022-10-28,DR - Direct Response,Title,paid social,3068.55,31771.99,8.029286250032813,10.366371836779095
2023-09-27,ATL - Above The Line,Title,youtube,519.93,24300.91,6.255615675720898,10.098310227062802
2023-12-20,DR - Direct Response,Brand,display,3071.34,171502.7,8.03019476522664,12.052360119699433
2022-11-10,ATL - Above The Line,Brand,paid social,1886.07,10665.88,7.542780640599962,9.274898892913756
2023-02-05,DR - Direct Response,Brand,paid social,5686.21,163535.61,8.645975072948232,12.004792158627453
2023-03-25,DR - Direct Response,Brand,ott,713.45,28461.77,6.571513015914979,10.25635219649301
2022-06-27,DR - Direct Response,Brand,display,8108.9,4373.75,9.000840816577211,8.383604654301857
2023-09-11,DR - Direct Response,Brand,pmax,50509.33,23033.36,10.829933148800487,10.04474229317679
2022-07-19,DR - Direct Response,Title,youtube,2609.65,72171.82,7.867354511456486,11.186818799710583
2024-01-27,DR - Direct Response,Brand,paid social,6557.63,19116.18,8.788537018664305,9.858342686187992
2024-03-13,DR - Direct Response,Title,app,11037.02,6280.76,9.309100955920254,8.74540547497528
2023-03-15,DR - Direct Response,Title,app,1539.28,23375.21,7.33971949706257,10.059474117523024
2022-08-03,ATL - Above The Line,Brand,ott,4758.93,11669.11,8.46798824123498,9.3647861511145
2022-09-15,DR - Direct Response,Title,paid social,3248.71,45149.02,8.086321040573251,10.717746001812918
2023-04-11,ATL - Above The Line,Brand,paid social,3788.0,59883.23,8.239857411018601,11.000168477321152
2022-11-19,ATL - Above The Line,Title,youtube,786.81,9556.79,6.669256944033292,9.16511180777307
2022-10-15,DR - Direct Response,Title,app,3319.36,13582.29,8.10782848976696,9.516595639811761
2023-09-09,ATL - Above The Line,Brand,display,7802.37,58885.16,8.962310970652453,10.98336136749573
2023-02-10,ATL - Above The Line,Brand,paid social,43592.14,11649.56,10.682655077508434,9.363109526508113
2022-10-10,DR - Direct Response,Title,youtube,17940.04,9311.84,9.794846104947025,9.139149372088452
2023-08-08,DR - Direct Response,Brand,paid social,154790.52,8452.52,11.949834458275507,9.042338201658175
2024-02-09,DR - Direct Response,Brand,paid social,794.89,39243.06,6.679460985340359,10.57755537417825
2022-08-17,DR - Direct Response,Brand,app,15334.24,37591.03,9.63790872689866,10.53454733882447
2022-09-24,DR - Direct Response,Brand,display,4421.44,13881.96,8.39444685895491,9.538417467809014
2022-06-30,ATL - Above The Line,Title,paid social,165368.04,27709.72,12.015934861463215,10.229574620918957
2023-04-11,ATL - Above The Line,Title,bvod,738.25,127534.18,6.605636158732587,11.75614752708989
2023-12-31,ATL - Above The Line,Brand,bvod,697.55,10378.21,6.549006758096496,9.24756004592372
2023-12-31,ATL - Above The Line,Title,ctv,1076.39,3892.69,6.982296728599498,8.267112573107248
2023-12-29,ATL - Above The Line,Brand,print,68.69,43515.62,4.244056835450428,10.680898213072531
2023-12-30,ATL - Above The Line,Brand,online display,1229.4,24678.96,7.115094598751379,10.113746857272467
2022-08-06,ATL - Above The Line,Launch,print,806.77,13524.91,6.694277364534261,9.512362384260907
2022-08-11,ATL - Above The Line,Launch,radio,4166.16,53022.37,8.334990027613555,10.878488038743514
2024-01-14,ATL - Above The Line,Brand,olv,5885.0,63970.3,8.680331928793418,11.066189824263644
2024-01-28,ATL - Above The Line,Title,cinema,93884.05,3009.57,11.449826440593208,8.009884708585684
2023-05-23,ATL - Above The Line,Brand,partnership,17655.83,14326.8,9.77887795634684,9.569956984960823
2022-09-19,ATL - Above The Line,Title,bvod,1120.98,281781.84,7.0228502606118255,12.548891982341345
2022-09-24,ATL - Above The Line,Title,online display,627.43,49493.1,6.443224645534742,10.809608749533668
2024-02-19,ATL - Above The Line,Brand,partnership,7717.23,54315.48,8.95134034211998,10.902582958954687
2023-06-12,ATL - Above The Line,Brand,partnership,293.02,89396.93,5.68364779223582,11.400852806531123
2023-06-07,ATL - Above The Line,Brand,partnership,86604.71,28044.78,11.369121027711762,10.241593453999965
2023-07-09,ATL - Above The Line,Title,online display,26694.19,61298.21,10.19223867834668,11.023522234402433
2023-07-04,ATL - Above The Line,Title,tv,1361.6,56650.07,7.217149918339568,10.944666154185986
2023-07-03,ATL - Above The Line,Title,bvod,144.18,47339.12,4.977974351856695,10.765113417919007
2023-07-23,ATL - Above The Line,Title,cinema,36572.62,19959.54,10.507082494486143,9.901512603607715
2023-07-18,ATL - Above The Line,Title,bvod,2582.56,32761.58,7.856923571765669,10.397042289444782
2023-07-24,ATL - Above The Line,Brand,partnership,29660.5,15280.24,10.297605187575652,9.63438121126034
2023-08-05,ATL - Above The Line,Title,ctv,178.63,27925.36,5.190899179780744,10.237326324631539
2022-11-28,ATL - Above The Line,Brand,online display,1076.42,8539.44,6.982324573281861,9.052567807703634
2022-12-05,ATL - Above The Line,Brand,cinema,3205.91,12474.58,8.073063135688512,9.431528412524926
2022-12-11,ATL - Above The Line,Title,ctv,3456.76,20770.34,8.148376259554716,9.941329430918115
2023-09-19,ATL - Above The Line,Brand,tv,1409.38,10699.04,7.2516144506087565,9.278002758760767
2023-10-05,ATL - Above The Line,Brand,partnership,9774.61,16612.48,9.187645786998583,9.717969693004658
2023-10-15,ATL - Above The Line,Brand,ooh,462.3,23389.01,6.138374792422603,10.060064287111267
2023-10-20,ATL - Above The Line,Title,ctv,2455.99,41270.53,7.806692302508827,10.627928194993778
2023-11-01,ATL - Above The Line,Title,cinema,3945.86,71434.45,8.280675605056574,11.176549523712469
2023-11-15,ATL - Above The Line,Title,cinema,8037.38,17313.92,8.99198284933335,9.759323836554408
2023-12-03,ATL - Above The Line,Brand,radio,11473.16,105191.45,9.347852829634924,11.563546808649459
2023-11-27,ATL - Above The Line,Brand,cinema,417.08,70675.73,6.035672801772303,11.165871660507694
2023-12-03,ATL - Above The Line,Brand,tv,199.17,45708.52,5.299167005502614,10.730061870286187
2022-07-07,ATL - Above The Line,Title,online display,31873.19,32162.19,10.369551870373137,10.378577909916036
2023-12-07,ATL - Above The Line,Brand,partnership,5785.55,37968.56,8.663291538052666,10.54454006506284
2023-04-01,ATL - Above The Line,Title,print,822.42,90675.35,6.71346639857203,11.415051852377742
2023-12-14,ATL - Above The Line,Brand,online display,52216.27,94059.11,10.863168562066159,11.451689324964653
2023-12-14,ATL - Above The Line,Title,bvod,3913.08,105174.8,8.272335587195274,11.56338851480013
2023-12-16,ATL - Above The Line,Title,olv,26687.3,28735.5,10.191980546102489,10.265923370727835
2023-12-12,ATL - Above The Line,Title,tv,3587.31,48101.35,8.185436618554636,10.781086311449267
2023-12-23,ATL - Above The Line,Title,bvod,131003.8,106085.91,11.78298924273339,11.572013942815548
2023-12-22,ATL - Above The Line,Title,online display,75486.94,14747.9,11.231728187378769,9.598923782715831
2023-12-24,ATL - Above The Line,Brand,olv,2026.16,20031.64,7.614391077722638,9.905118222271259
2022-10-31,ATL - Above The Line,Title,cinema,18342.8,28015.76,9.817046921730812,10.24055818151349
2022-11-18,ATL - Above The Line,Title,print,10180.23,67963.66,9.228301107953092,11.126743143181981
2022-12-08,ATL - Above The Line,Title,olv,37560.04,69033.58,10.53372262196975,11.142362817461246
2022-12-19,ATL - Above The Line,Title,ooh,556.45,21870.26,6.323372813213581,9.992928725179963
2023-10-20,ATL - Above The Line,Brand,olv,10955.79,6071.22,9.301714634391663,8.711479550303165
2023-11-10,ATL - Above The Line,Title,digital audio,21456.12,35290.13,9.973811804009953,10.471386936559053
2023-12-01,ATL - Above The Line,Brand,print,132.78,10974.99,4.896196659690262,9.303465438886533
2022-07-08,ATL - Above The Line,Launch,paid social,375.21,6186.0,5.930147498119174,8.73020559553099
2023-12-06,ATL - Above The Line,Brand,bvod,80.03,7760.37,4.394819456472634,8.956914143986538
2023-10-28,ATL - Above The Line,Brand,bvod,1952.76,38246.05,7.577511000084712,10.551821712097453
2023-12-15,ATL - Above The Line,Title,print,11596.57,107963.41,9.358550872391257,11.589556914760058
2022-07-20,ATL - Above The Line,Launch,online display,47813.99,28665.48,10.77509446764423,10.263483774918427
2022-07-25,ATL - Above The Line,Launch,cinema,3630.14,34079.49,8.197301927542425,10.436480358774162
2023-10-26,ATL - Above The Line,Title,paid social,60052.41,90298.15,11.002989611907521,11.41088332629322
2023-08-28,ATL - Above The Line,Title,paid social,263.0,5856.82,5.575949103146316,8.675532799704936
2023-04-29,DR - Direct Response,Title,paid social,146.74,46451.81,4.9954539721005915,10.746192237568309
2023-06-02,ATL - Above The Line,Title,paid social,2872.74,27250.13,7.963369596297522,10.21285026712153
2023-06-23,DR - Direct Response,Brand,app,6352.04,48639.4,8.75668871748471,10.792209740290446
2023-09-21,DR - Direct Response,Title,paid social,2993.71,16975.18,8.004602677814667,9.739566464002074
2023-05-25,ATL - Above The Line,Title,youtube,76.06,12137.48,4.344584339198011,9.404135850843765
2023-04-06,ATL - Above The Line,Title,paid social,2703.82,31741.09,7.902790645628391,10.365398839423575
2023-07-18,DR - Direct Response,Brand,display,301.48,144143.39,5.712015159582678,11.878570784515267
2023-06-26,ATL - Above The Line,Title,paid social,10636.63,65376.88,9.272152993723523,11.08793925393418
2022-07-31,DR - Direct Response,Title,paid social,6154.9,16567.96,8.72516625051234,9.715286344419482
2022-10-19,DR - Direct Response,Brand,ott,582.18,7182.86,6.368495886553599,8.87959212204159
2023-07-18,DR - Direct Response,Brand,app,1256.07,5101.74,7.1365388951861,8.537532929344634
2022-09-24,DR - Direct Response,Brand,paid social,469.37,103205.28,6.153519619040469,11.544484982891326
2022-12-25,DR - Direct Response,Brand,paid social,2835.99,10577.64,7.9504989099524455,9.266592152726307
2022-06-30,ATL - Above The Line,Brand,youtube,17806.85,19889.57,9.787394650299257,9.898001029054289
2023-08-23,DR - Direct Response,Title,paid social,535.94,103735.77,6.285886356422822,11.549611911889535
2023-05-28,DR - Direct Response,Title,app,7888.02,5462.75,8.973227198267438,8.605890646177524
2022-07-08,DR - Direct Response,Title,youtube,1219.45,123151.12,7.106974922176973,11.721175618179236
