Feature,VIF
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_app_November,58913709740.07765
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_youtube_March,58816380033.70091
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_app_November,58701385253.882545
CHANNEL_MONTH_print_April,58297892304.621864
CHANNEL_MONTH_ooh_June,58136092728.73431
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_ooh_August,58096719867.006744
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_ooh_June,57982279680.84375
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_online display_July,57685578314.37203
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_print_April,57682253539.76249
CAMPAIGN_TYPE_MONTH_Brand_May,57428856324.18176
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_radio_August,56861477814.86176
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_paid social_January,56661881021.74701
CAMPAIGN_TYPE_MONTH_Title_September,56444927179.95295
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_pmax_January,56325622399.31082
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_pmax_January,56029555323.78477
CHANNEL_MONTH_pmax_January,55447685399.618286
CAMPAIGN_TYPE_MONTH_Title_July,55426871960.05681
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_ooh_August,55263298635.7255
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_ctv_March,54705792082.14489
ATL_OR_DR_CHANNEL_MONTH_DR - Direct Response_pmax_January,54696490409.90182
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_paid social_September,53512352986.81673
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_radio_July,53505677492.35773
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_ooh_May,53064682778.01928
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_youtube_June,53044370040.581795
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_ooh_July,52928417205.268585
CHANNEL_MONTH_ooh_July,52864424588.961296
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_paid social_September,52473299358.24595
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_youtube_November,52388149121.4026
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_ooh_May,51786644290.14708
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_cinema_January,51530663440.418045
CAMPAIGN_TYPE_MONTH_Brand_August,51337698801.60155
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_radio_July,50836433314.93957
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_ooh_January,50333046038.8316
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_ooh_January,49937346868.88613
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_online display_July,49834842425.0225
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_radio_December,49229352521.485054
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_radio_December,49055880392.465546
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_paid social_February,48881238934.48633
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_youtube_December,48199059557.14243
ATL_OR_DR_CAMPAIGN_TYPE_MONTH_ATL - Above The Line_Title_December,47902225964.277504
CAMPAIGN_TYPE_MONTH_Brand_June,47129241536.550865
CHANNEL_MONTH_online display_June,46899061491.45293
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_print_April,45854732522.90137
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_cinema_August,45486081045.65168
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_cinema_August,45400333953.683266
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_online display_June,44814612089.98045
CHANNEL_MONTH_radio_June,44597601847.54361
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_youtube_June,43183013178.22723
ATL_OR_DR_CHANNEL_MONTH_DR - Direct Response_youtube_March,42881827661.14723
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_tv_June,42802355359.28088
CHANNEL_MONTH_app_October,42167548768.71324
ATL_OR_DR_CHANNEL_MONTH_DR - Direct Response_app_October,41772324556.13419
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_print_April,41736516001.22789
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_digital audio_August,41459302267.120476
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_digital audio_August,41452242636.56107
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_display_June,41074560305.08138
CHANNEL_MONTH_paid social_June,40999400315.62965
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_display_June,40935488400.615326
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_paid social_September,40603513700.58103
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_ott_September,40579001629.706184
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_ott_September,40473244998.76876
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_paid social_October,40350135086.15032
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_olv_September,40348508319.66758
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_tv_June,39759511502.24238
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_online display_August,39615244317.517456
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_online display_August,39552271580.435486
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_youtube_April,38902442652.84427
CAMPAIGN_TYPE_CHANNEL_Launch_online display,36863384033.482
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_paid social_October,36020296229.05391
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_youtube_April,35430308251.971664
ATL_OR_DR_CHANNEL_MONTH_DR - Direct Response_youtube_September,34952402821.667885
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_youtube_September,34939657999.79438
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_youtube_February,34808683060.33317
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_partnership_October,34783411744.85131
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_youtube_February,34752142318.74264
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_olv_September,33713867987.47218
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_tv_June,33296118020.76384
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_display_November,33193904775.515816
CHANNEL_MONTH_tv_June,33120182584.401802
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_display_April,33081257018.60616
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_ooh_March,32891956875.647243
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_app_June,31601103241.579746
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_cinema_September,31538254228.844215
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_app_June,31395565103.28202
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_tv_September,31308262441.13882
CHANNEL_MONTH_tv_September,31305868477.04331
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_tv_September,31266746465.31121
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_ott_November,31125637581.95393
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_tv_September,31089646982.196392
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_ooh_March,31078812408.963528
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_paid social_August,30622878951.838085
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_paid social_August,30320124060.797092
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_cinema_September,29472855124.966434
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_youtube_June,29153569120.430973
CAMPAIGN_TYPE_CHANNEL_Title_digital audio,28916588562.488537
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_youtube_June,28592558717.85826
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_paid social_February,27944723769.215233
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_print_November,27848130270.656048
CHANNEL_MONTH_print_November,27828599315.78132
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_ott_April,27626225331.83553
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_print_December,27474124061.642284
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_print_December,27441479847.367546
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_paid social_July,25616871024.711876
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_app_May,25386193775.041058
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_app_May,25369891010.015892
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_print_September,25202153494.81808
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_youtube_November,24902954045.820732
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_print_April,24464384573.52188
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_print_September,24094179097.99561
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_print_April,24027078894.520046
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_app_August,23378016934.843018
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_app_August,23373163766.14636
ATL_OR_DR_MONTH_DR - Direct Response_September,23210004418.592827
ATL_OR_DR_CAMPAIGN_TYPE_MONTH_ATL - Above The Line_Brand_March,22632973642.95871
ATL_OR_DR_CHANNEL_MONTH_DR - Direct Response_youtube_June,22384196601.666023
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_youtube_March,21814481120.709595
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_ooh_April,21803972545.90544
ATL_OR_DR_MONTH_DR - Direct Response_February,21124172429.521572
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_youtube_July,20781496305.559895
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_paid social_June,20008350707.59841
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_ott_May,19692214575.766438
CAMPAIGN_TYPE_CHANNEL_Brand_digital audio,19684984395.161785
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_radio_November,19355169834.239418
CHANNEL_MONTH_radio_November,19338007790.726017
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_app_February,19146695806.060806
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_app_February,19088792083.086422
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_partnership_February,18654470708.429623
CHANNEL_MONTH_partnership_February,18653698049.017925
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_partnership_February,18613646236.4172
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_partnership_February,18599847303.197426
ATL_OR_DR_CHANNEL_MONTH_DR - Direct Response_youtube_May,18172169283.198715
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_youtube_May,18117122594.593327
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_app_February,18076618229.427673
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_app_February,18005575777.35108
CHANNEL_MONTH_paid social_September,17177739528.029766
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_cinema_June,17168309862.822372
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_cinema_June,16805197340.07428
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_youtube_January,16599919379.181894
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_paid social_June,16294542172.281967
ATL_OR_DR_CHANNEL_MONTH_DR - Direct Response_paid social_November,16037860505.111084
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_bvod_July,15817282997.439634
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_bvod_July,15816755265.826927
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_ooh_April,15455945018.654129
CHANNEL_online display,15215429044.222914
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_paid social_July,13832055282.06509
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_paid social_July,13786515403.669474
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_digital audio_June,12934650734.447014
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_display_March,12852885385.022934
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_digital audio_June,12648304662.989878
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_digital audio_June,12549687351.166107
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_ott_April,11603088662.719177
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_ott_April,11392346484.021713
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_youtube_November,9889913603.508543
CHANNEL_MONTH_digital audio_June,9695105791.038326
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_online display_September,9420948469.63021
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_online display_September,9414626637.087595
CHANNEL_MONTH_olv_March,6461933942.044752
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_olv_March,6455940634.714511
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_olv_March,6451127188.848321
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_olv_March,6428130462.927195
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_tv_June,5365458609.229667
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_tv_June,5362653877.279683
CAMPAIGN_TYPE_CHANNEL_Launch_olv,5229225221.37705
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_bvod_March,5212915877.9699955
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_bvod_March,5212623247.855413
CAMPAIGN_TYPE_CHANNEL_Brand_cinema,4885909859.067912
ATL_OR_DR_CHANNEL_MONTH_ATL - Above The Line_bvod_March,4086065068.3601174
CHANNEL_MONTH_bvod_March,4084641983.740243
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_display_November,3512589296.5465274
CAMPAIGN_TYPE_CHANNEL_MONTH_Launch_online display_September,3475937089.030179
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_display_October,3379659923.283376
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_ott_May,3349364930.556596
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Launch_online display_September,3302921576.0461864
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Brand_ott_March,2438546113.611749
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_DR - Direct Response_Title_display_November,1978180811.1572008
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_ott_March,694055790.983484
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_ott_May,313357692.19725615
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_ott_May,265972903.9267
CAMPAIGN_TYPE_CHANNEL_MONTH_Title_display_May,110531493.59682523
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Brand_print_June,101845801.00692244
CAMPAIGN_TYPE_CHANNEL_MONTH_Brand_print_June,101829195.53731628
ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH_ATL - Above The Line_Title_display_May,15434315.482090266
NORMALIZE_FREE_TRIAL_BY_MONTH,858.8074871786918
FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_ATL_OR_DR_MONTH,673.1231272871154
FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,324.2248828792293
NORMALIZE_COST_PER_FREE_TRIALS_BY_MONTH,148.96179421165152
COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,82.07083312422546
COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,68.04714623585906
COST_PER_FREE_TRIALS,43.30660759220256
FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_CHANNEL_MONTH,39.462411046856666
NORMALIZE_COST_BY_FREE_TRIALS_BY_MONTH,33.77013111885168
COST_BY_FREE_TRIALS,33.09037086524606
COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,6.345738174003324
LOG_COST_PER_FREE_TRIALS,4.316289044613896
LOG_COST_BY_FREE_TRIALS,1.9143249675691654
